age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
48,admin.,married,secondary,no,6386,yes,no,cellular,17,nov,3,150,5,other,no
44,blue-collar,divorced,unknown,no,1529,no,no,cellular,7,jul,2,-1,0,unknown,no
34,management,single,tertiary,no,2240,yes,no,unknown,8,may,1,-1,0,unknown,no
42,technician,divorced,tertiary,no,3368,yes,no,cellular,17,nov,1,-1,0,unknown,no
45,management,single,secondary,no,1472,yes,no,unknown,27,may,3,-1,0,unknown,no
62,retired,married,primary,no,1426,no,no,cellular,26,aug,2,-1,0,unknown,no
39,unknown,married,unknown,no,3122,no,no,unknown,9,jun,1,-1,0,unknown,no
57,technician,single,secondary,no,4755,yes,no,unknown,2,jun,1,-1,0,unknown,no
59,technician,married,secondary,no,4481,yes,yes,cellular,7,may,3,-1,0,unknown,no
62,blue-collar,married,secondary,no,1732,yes,no,cellular,7,may,1,-1,0,unknown,no
37,technician,single,secondary,no,1862,yes,no,cellular,13,may,1,-1,0,unknown,no
38,entrepreneur,married,primary,no,1576,yes,no,unknown,12,may,5,-1,0,unknown,no
35,entrepreneur,married,primary,no,1494,yes,no,cellular,18,nov,2,-1,0,unknown,no
36,unemployed,single,secondary,no,1415,no,no,cellular,17,nov,2,-1,0,unknown,no
40,technician,divorced,secondary,no,1845,no,no,cellular,11,aug,6,-1,0,unknown,no
40,management,married,tertiary,no,1676,no,no,cellular,28,jan,1,-1,0,unknown,no
41,management,married,secondary,no,1515,yes,no,cellular,27,aug,3,-1,0,unknown,no
45,technician,married,secondary,no,1543,no,no,unknown,28,may,1,-1,0,unknown,no
45,unemployed,divorced,secondary,no,5643,yes,no,cellular,21,nov,1,-1,0,unknown,no
40,management,married,tertiary,no,2693,yes,no,cellular,2,feb,1,-1,0,unknown,no
36,management,married,tertiary,no,737,yes,no,cellular,26,aug,4,-1,0,unknown,no
55,services,married,secondary,no,6414,no,no,cellular,18,aug,6,-1,0,unknown,no
42,services,divorced,secondary,no,3348,yes,no,unknown,15,may,1,-1,0,unknown,no
30,technician,single,tertiary,no,1590,yes,yes,unknown,28,may,2,-1,0,unknown,no
41,admin.,single,unknown,no,1448,yes,no,cellular,11,may,1,-1,0,unknown,no
49,technician,divorced,tertiary,no,305,yes,yes,unknown,27,may,2,-1,0,unknown,no
27,admin.,married,secondary,no,1726,yes,no,cellular,30,jul,12,-1,0,unknown,no
25,admin.,single,secondary,no,2123,yes,no,cellular,6,may,1,-1,0,unknown,no
47,unemployed,married,primary,no,1562,yes,yes,unknown,27,may,2,-1,0,unknown,no
36,self-employed,married,tertiary,no,3395,yes,no,cellular,23,jul,2,-1,0,unknown,no
54,technician,married,secondary,no,1611,yes,no,cellular,23,jul,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,2104,yes,no,unknown,9,may,1,-1,0,unknown,no
36,management,married,tertiary,no,1595,no,no,cellular,18,aug,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,1661,yes,no,cellular,31,jul,4,-1,0,unknown,no
59,admin.,married,secondary,no,5403,no,no,cellular,13,oct,1,-1,0,unknown,no
39,self-employed,married,secondary,no,1697,yes,no,unknown,6,jun,1,-1,0,unknown,no
41,self-employed,married,secondary,no,1523,yes,no,cellular,20,nov,2,181,4,failure,no
33,admin.,married,primary,no,1833,yes,yes,unknown,4,jun,6,-1,0,unknown,no
40,technician,single,secondary,no,1824,yes,no,cellular,28,may,2,-1,0,unknown,no
43,technician,single,secondary,no,2301,no,yes,cellular,7,jul,4,-1,0,unknown,no
40,services,single,secondary,no,1227,yes,no,cellular,2,feb,1,271,1,failure,no
38,management,married,tertiary,no,1421,yes,no,cellular,28,jan,1,250,1,other,no
41,management,married,tertiary,no,1699,no,yes,cellular,28,jul,3,-1,0,unknown,no
39,technician,single,tertiary,no,7518,no,no,cellular,4,may,5,87,1,success,no
53,management,divorced,tertiary,no,1418,no,no,cellular,13,aug,2,-1,0,unknown,no
44,management,married,secondary,no,1317,yes,no,cellular,28,aug,2,-1,0,unknown,no
34,technician,married,secondary,no,1703,no,no,cellular,20,apr,1,343,4,failure,no
42,technician,divorced,secondary,no,1110,yes,no,cellular,13,may,5,-1,0,unknown,no
50,management,married,tertiary,no,1489,no,no,cellular,26,aug,5,-1,0,unknown,no
51,admin.,married,secondary,no,15944,yes,no,cellular,21,nov,1,-1,0,unknown,no
29,services,single,secondary,yes,1710,no,no,cellular,22,jul,2,-1,0,unknown,no
57,blue-collar,married,primary,no,1566,no,no,telephone,2,feb,3,5,2,other,no
51,blue-collar,married,primary,no,1786,no,no,unknown,26,may,2,-1,0,unknown,no
59,housemaid,married,primary,no,1897,yes,yes,cellular,7,aug,2,-1,0,unknown,no
31,technician,single,tertiary,no,1872,yes,no,cellular,11,may,1,-1,0,unknown,no
33,blue-collar,married,primary,no,1428,yes,yes,unknown,12,may,4,-1,0,unknown,no
51,services,married,secondary,no,1567,yes,yes,cellular,21,nov,4,-1,0,unknown,no
41,entrepreneur,married,unknown,no,1581,yes,no,telephone,15,may,3,367,1,other,no
38,technician,married,secondary,no,1986,yes,no,unknown,27,may,1,-1,0,unknown,no
47,management,single,tertiary,no,1511,no,no,cellular,31,jul,2,-1,0,unknown,no
36,blue-collar,married,primary,no,1948,yes,no,cellular,18,may,2,-1,0,unknown,no
32,management,single,tertiary,no,9325,yes,no,unknown,3,jun,1,-1,0,unknown,no
44,housemaid,married,primary,no,888,yes,no,telephone,28,jul,5,-1,0,unknown,no
40,admin.,single,secondary,no,2325,yes,no,telephone,31,jul,13,-1,0,unknown,no
49,housemaid,married,primary,no,1623,yes,no,cellular,7,aug,2,382,1,failure,no
60,management,married,secondary,no,1529,no,no,telephone,24,mar,2,-1,0,unknown,no
60,self-employed,married,secondary,no,2809,yes,no,unknown,30,may,1,-1,0,unknown,no
58,blue-collar,married,primary,no,1796,no,no,cellular,13,aug,5,-1,0,unknown,no
51,entrepreneur,married,secondary,no,1692,no,no,cellular,23,jul,1,-1,0,unknown,no
59,technician,married,primary,no,1433,no,no,unknown,5,jun,8,-1,0,unknown,no
60,management,married,tertiary,no,4642,no,no,cellular,19,aug,2,-1,0,unknown,no
42,management,single,tertiary,no,1419,no,no,cellular,26,aug,7,-1,0,unknown,no
31,services,single,secondary,no,1434,no,no,cellular,17,jul,1,-1,0,unknown,no
54,unknown,married,unknown,no,2774,no,no,unknown,12,jun,1,-1,0,unknown,no
35,technician,married,tertiary,no,18459,yes,no,unknown,29,may,1,-1,0,unknown,no
37,self-employed,married,tertiary,no,2064,yes,no,cellular,2,apr,1,136,1,failure,no
57,services,married,secondary,no,2080,no,no,unknown,19,jun,1,-1,0,unknown,no
36,technician,married,tertiary,no,2070,yes,yes,cellular,18,nov,2,-1,0,unknown,no
42,blue-collar,married,primary,no,2887,yes,no,telephone,12,may,2,334,1,failure,no
57,retired,married,secondary,no,4266,yes,yes,unknown,29,may,2,-1,0,unknown,no
49,management,single,tertiary,no,1516,no,no,unknown,11,jun,3,-1,0,unknown,no
45,blue-collar,married,primary,no,1684,yes,no,cellular,12,may,3,347,5,failure,no
57,blue-collar,married,secondary,no,1961,yes,no,unknown,30,may,2,-1,0,unknown,no
33,management,married,tertiary,no,2122,yes,no,cellular,15,jul,2,-1,0,unknown,no
35,technician,single,secondary,no,1880,yes,no,cellular,21,nov,1,122,4,failure,no
43,entrepreneur,married,tertiary,no,1644,yes,no,unknown,14,may,2,-1,0,unknown,no
49,technician,married,secondary,no,1347,yes,no,cellular,4,feb,1,247,1,other,no
40,blue-collar,married,secondary,no,1394,yes,no,cellular,13,may,5,349,1,other,no
41,blue-collar,married,primary,no,2972,no,no,unknown,17,jun,1,-1,0,unknown,no
40,entrepreneur,married,secondary,no,1577,no,yes,cellular,15,may,11,366,1,other,no
45,management,married,unknown,no,6609,yes,no,unknown,29,may,3,-1,0,unknown,no
29,services,married,secondary,no,1511,no,no,cellular,16,jul,2,-1,0,unknown,no
61,retired,married,secondary,no,11452,yes,no,unknown,29,may,2,-1,0,unknown,no
42,admin.,married,secondary,no,1508,yes,yes,cellular,17,nov,1,-1,0,unknown,no
35,technician,married,secondary,no,1580,yes,no,telephone,29,aug,2,-1,0,unknown,no
44,admin.,married,secondary,no,5694,yes,no,unknown,5,jun,6,-1,0,unknown,no
62,blue-collar,married,unknown,no,1737,yes,no,unknown,12,may,2,-1,0,unknown,no
38,technician,married,tertiary,no,1670,yes,no,cellular,28,jan,1,-1,0,unknown,no
53,blue-collar,married,unknown,no,3394,yes,no,unknown,5,may,1,-1,0,unknown,no
28,admin.,single,secondary,no,5217,no,yes,cellular,7,sep,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,6284,yes,no,cellular,17,apr,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,1602,no,no,cellular,4,feb,1,-1,0,unknown,no
36,admin.,married,secondary,no,1665,yes,no,cellular,31,jul,4,-1,0,unknown,no
43,technician,married,secondary,no,1499,yes,no,cellular,7,may,1,-1,0,unknown,no
54,management,married,tertiary,no,4565,no,no,cellular,25,aug,6,-1,0,unknown,no
46,technician,divorced,secondary,no,1402,no,no,cellular,12,aug,2,-1,0,unknown,no
41,management,single,tertiary,no,1814,no,no,cellular,23,oct,4,-1,0,unknown,no
51,management,divorced,tertiary,no,3764,yes,yes,unknown,17,nov,1,103,2,other,no
38,blue-collar,married,secondary,no,1499,yes,no,unknown,2,jun,8,-1,0,unknown,no
58,management,divorced,tertiary,no,2121,no,yes,cellular,2,jun,1,-1,0,unknown,no
36,services,married,secondary,no,1167,yes,no,unknown,8,may,2,-1,0,unknown,no
55,admin.,divorced,secondary,no,1501,yes,no,cellular,7,may,1,359,1,failure,no
42,blue-collar,married,secondary,no,1906,yes,no,cellular,8,may,2,298,4,failure,no
61,blue-collar,married,primary,no,1596,yes,no,unknown,5,may,3,-1,0,unknown,no
54,services,married,primary,no,1412,no,yes,cellular,28,jul,5,-1,0,unknown,no
37,management,married,tertiary,no,1403,yes,no,unknown,23,may,4,-1,0,unknown,no
33,services,single,secondary,no,3421,yes,no,telephone,20,nov,2,-1,0,unknown,no
38,management,divorced,tertiary,no,6650,yes,no,unknown,2,jun,25,-1,0,unknown,no
45,technician,single,secondary,no,2093,yes,no,unknown,5,may,1,-1,0,unknown,no
58,services,married,secondary,no,1278,no,yes,cellular,23,jul,10,-1,0,unknown,no
31,admin.,single,secondary,no,1850,yes,yes,cellular,7,may,1,345,2,failure,no
38,management,married,secondary,no,2063,yes,no,cellular,18,nov,2,-1,0,unknown,no
60,management,married,primary,no,1495,yes,no,telephone,18,may,4,-1,0,unknown,no
30,technician,divorced,tertiary,no,1989,yes,yes,unknown,18,jun,3,-1,0,unknown,no
29,blue-collar,single,primary,no,1332,yes,no,cellular,15,may,2,-1,0,unknown,no
52,technician,married,secondary,no,2356,yes,no,unknown,29,may,2,-1,0,unknown,no
46,management,divorced,tertiary,no,1504,no,no,cellular,22,aug,2,-1,0,unknown,no
44,housemaid,single,primary,no,7290,yes,no,unknown,15,may,2,-1,0,unknown,no
62,retired,married,tertiary,no,1777,no,no,cellular,19,aug,2,-1,0,unknown,no
43,admin.,married,tertiary,no,2966,no,no,cellular,4,may,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,1418,yes,no,cellular,30,apr,1,325,1,failure,no
47,technician,single,unknown,no,8504,yes,yes,cellular,18,nov,1,172,3,failure,no
35,management,single,tertiary,no,1477,no,no,cellular,19,aug,4,-1,0,unknown,no
36,management,married,tertiary,no,2635,yes,no,cellular,25,jul,5,-1,0,unknown,no
39,technician,divorced,secondary,no,4106,yes,no,cellular,13,may,1,-1,0,unknown,no
30,admin.,married,secondary,no,2414,yes,no,unknown,4,jul,2,-1,0,unknown,no
37,unemployed,married,secondary,no,2377,yes,no,cellular,4,may,4,91,1,other,no
61,management,divorced,tertiary,no,1426,yes,no,cellular,31,jul,8,-1,0,unknown,no
49,management,married,unknown,no,1577,no,no,unknown,9,jun,1,-1,0,unknown,no
60,management,married,tertiary,no,10774,yes,no,telephone,18,nov,3,172,3,other,no
58,entrepreneur,divorced,primary,no,1504,no,no,cellular,29,jan,2,227,1,failure,no
57,blue-collar,married,primary,no,3166,yes,no,cellular,12,may,3,-1,0,unknown,no
28,admin.,married,tertiary,no,4371,no,no,cellular,30,mar,3,-1,0,unknown,no
38,blue-collar,single,secondary,no,1706,yes,no,telephone,12,may,1,-1,0,unknown,no
42,student,married,secondary,no,1797,no,no,cellular,19,nov,1,152,6,failure,no
44,housemaid,divorced,tertiary,no,1946,no,no,cellular,18,nov,1,-1,0,unknown,no
26,unemployed,single,secondary,no,1539,no,no,unknown,15,sep,1,-1,0,unknown,no
53,blue-collar,married,primary,no,1466,yes,no,cellular,12,may,2,342,3,failure,no
55,management,married,tertiary,no,1569,no,no,cellular,28,aug,9,-1,0,unknown,no
53,self-employed,divorced,secondary,no,2776,yes,no,unknown,3,jun,2,-1,0,unknown,no
48,blue-collar,married,primary,no,1482,yes,no,unknown,12,may,9,-1,0,unknown,no
45,management,single,tertiary,no,1544,no,no,cellular,21,nov,1,113,5,other,no
37,management,married,secondary,no,2263,yes,no,unknown,23,may,3,-1,0,unknown,no
52,admin.,divorced,secondary,no,2530,yes,no,cellular,17,apr,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,9825,yes,yes,cellular,19,nov,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1623,yes,no,unknown,13,may,1,-1,0,unknown,no
34,technician,married,secondary,no,4838,no,no,cellular,8,aug,4,-1,0,unknown,no
42,services,married,secondary,no,1548,yes,no,cellular,11,may,1,-1,0,unknown,no
52,blue-collar,married,primary,no,7196,no,no,cellular,18,nov,3,-1,0,unknown,no
43,self-employed,married,secondary,no,1447,yes,no,cellular,11,may,1,-1,0,unknown,no
38,management,single,tertiary,no,1692,yes,no,cellular,7,may,1,-1,0,unknown,no
59,retired,married,secondary,no,1960,no,yes,cellular,2,feb,6,-1,0,unknown,no
38,services,married,secondary,no,3406,no,no,unknown,17,jun,2,-1,0,unknown,no
31,technician,single,tertiary,no,3903,no,no,telephone,24,jul,6,-1,0,unknown,no
28,blue-collar,married,secondary,no,1904,yes,no,unknown,19,may,2,-1,0,unknown,no
40,admin.,single,secondary,no,1401,no,no,cellular,20,nov,2,-1,0,unknown,no
41,self-employed,married,tertiary,no,2104,yes,no,cellular,18,nov,1,181,3,failure,no
47,housemaid,married,primary,no,6510,no,no,unknown,20,jun,1,-1,0,unknown,no
45,unemployed,married,tertiary,no,1554,yes,no,cellular,9,feb,4,-1,0,unknown,no
61,unknown,married,unknown,no,5425,no,no,unknown,5,jun,2,-1,0,unknown,no
33,self-employed,married,tertiary,no,1677,yes,no,cellular,7,may,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,5125,yes,no,unknown,27,may,5,-1,0,unknown,no
51,technician,married,secondary,no,2495,no,no,telephone,30,jul,2,-1,0,unknown,no
50,technician,married,secondary,no,1655,no,yes,cellular,3,feb,2,222,3,other,no
47,services,married,secondary,no,1499,no,yes,cellular,8,jul,7,-1,0,unknown,no
52,entrepreneur,married,tertiary,no,1930,yes,no,cellular,18,may,4,-1,0,unknown,no
38,self-employed,married,tertiary,no,2004,no,no,cellular,25,aug,1,120,1,failure,no
37,admin.,divorced,secondary,no,1017,yes,no,cellular,17,apr,1,-1,0,unknown,no
44,admin.,single,secondary,no,1685,yes,no,unknown,14,may,5,-1,0,unknown,no
41,management,married,tertiary,no,1428,yes,no,unknown,2,jun,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,1531,yes,no,unknown,4,jul,3,-1,0,unknown,no
50,admin.,married,secondary,no,1433,no,yes,cellular,7,jul,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1856,yes,no,telephone,19,nov,1,182,2,failure,no
29,management,single,tertiary,yes,1484,no,yes,cellular,8,jul,1,-1,0,unknown,no
58,retired,married,primary,no,3329,no,yes,unknown,19,jun,9,-1,0,unknown,no
54,blue-collar,married,secondary,no,1708,yes,no,unknown,21,may,13,-1,0,unknown,no
43,unemployed,divorced,secondary,no,2698,no,no,cellular,31,jul,3,-1,0,unknown,no
32,technician,single,tertiary,no,1408,yes,no,cellular,6,may,2,169,2,failure,no
48,admin.,married,secondary,no,2470,yes,no,unknown,8,may,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,5780,no,yes,cellular,9,feb,2,-1,0,unknown,no
50,unemployed,divorced,secondary,no,2744,yes,no,telephone,3,feb,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1722,no,yes,cellular,15,may,1,-1,0,unknown,no
34,services,married,secondary,no,1686,yes,no,telephone,15,may,2,-1,0,unknown,no
35,self-employed,single,secondary,no,1736,yes,yes,cellular,5,feb,5,-1,0,unknown,no
39,blue-collar,married,secondary,no,1612,no,no,unknown,3,jun,2,-1,0,unknown,no
36,admin.,married,tertiary,no,1532,no,no,cellular,6,feb,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,1291,yes,no,cellular,20,apr,4,153,1,failure,no
42,technician,married,tertiary,no,1420,no,no,cellular,19,aug,1,-1,0,unknown,no
35,services,married,secondary,no,1415,yes,no,telephone,22,jul,8,-1,0,unknown,no
41,blue-collar,married,primary,no,2123,yes,no,cellular,21,nov,1,-1,0,unknown,no
48,entrepreneur,married,tertiary,no,3691,no,no,telephone,14,jul,14,-1,0,unknown,no
47,management,married,tertiary,no,3378,yes,no,unknown,29,may,15,-1,0,unknown,no
61,blue-collar,divorced,secondary,no,5051,no,no,cellular,15,may,1,-1,0,unknown,no
59,technician,married,secondary,no,1485,no,no,unknown,13,may,1,-1,0,unknown,no
54,self-employed,married,secondary,no,1522,no,yes,unknown,6,jun,1,-1,0,unknown,no
32,student,single,secondary,no,1551,no,no,telephone,30,apr,1,-1,0,unknown,no
31,admin.,married,secondary,no,23691,yes,no,cellular,18,may,1,355,3,failure,no
28,services,single,secondary,yes,1346,yes,no,cellular,15,may,2,-1,0,unknown,no
59,admin.,divorced,unknown,no,2307,no,no,unknown,20,jun,8,-1,0,unknown,no
33,management,married,tertiary,no,9715,no,no,cellular,29,aug,13,-1,0,unknown,no
42,technician,married,secondary,no,1584,yes,no,cellular,18,aug,4,-1,0,unknown,no
33,admin.,single,secondary,no,1563,yes,no,unknown,4,jul,11,-1,0,unknown,no
41,blue-collar,married,secondary,no,2813,no,no,unknown,12,jun,1,-1,0,unknown,no
44,services,married,secondary,no,356,yes,yes,cellular,5,feb,1,-1,0,unknown,no
26,blue-collar,single,primary,no,1525,yes,yes,unknown,27,may,4,-1,0,unknown,no
39,blue-collar,divorced,primary,no,1929,yes,no,telephone,11,may,1,-1,0,unknown,no
43,management,married,tertiary,no,1571,yes,yes,unknown,5,may,1,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,6800,no,no,unknown,6,jun,1,-1,0,unknown,no
37,services,married,secondary,no,1512,no,yes,telephone,9,jul,1,-1,0,unknown,no
63,retired,married,secondary,no,1823,no,yes,unknown,3,jul,1,-1,0,unknown,no
43,blue-collar,married,primary,no,1312,yes,yes,unknown,6,jun,1,-1,0,unknown,no
47,blue-collar,married,primary,no,14591,no,no,unknown,11,jun,2,-1,0,unknown,no
55,technician,married,secondary,no,1475,no,no,cellular,25,aug,2,-1,0,unknown,no
43,management,married,tertiary,no,1379,no,no,cellular,29,jan,2,266,2,failure,no
35,blue-collar,divorced,primary,no,1547,yes,no,telephone,11,may,2,300,5,failure,no
37,unknown,married,primary,no,1785,no,no,cellular,29,aug,2,-1,0,unknown,no
53,blue-collar,divorced,primary,no,2249,no,no,telephone,30,jul,2,-1,0,unknown,no
36,technician,single,secondary,no,3597,yes,no,cellular,26,may,1,-1,0,unknown,no
45,unknown,single,unknown,no,1599,no,no,telephone,28,jan,1,-1,0,unknown,no
51,technician,married,unknown,no,1755,yes,no,cellular,18,nov,2,-1,0,unknown,no
38,blue-collar,married,unknown,no,1442,no,no,unknown,20,jun,7,-1,0,unknown,no
44,student,married,unknown,no,1468,no,no,telephone,31,jul,6,-1,0,unknown,no
46,blue-collar,married,secondary,no,3421,yes,no,unknown,5,jun,1,-1,0,unknown,no
51,blue-collar,married,primary,no,2511,yes,no,unknown,2,jun,5,-1,0,unknown,no
37,blue-collar,married,secondary,no,1718,yes,no,cellular,20,apr,3,-1,0,unknown,no
54,blue-collar,divorced,primary,no,3238,yes,no,unknown,15,may,1,-1,0,unknown,no
37,admin.,married,secondary,no,1752,yes,yes,cellular,29,jan,1,184,7,failure,no
32,services,divorced,secondary,no,1361,yes,no,cellular,14,jul,2,-1,0,unknown,no
61,management,married,secondary,no,1465,no,no,cellular,21,nov,1,-1,0,unknown,no
41,management,single,tertiary,no,13858,no,no,telephone,18,nov,1,-1,0,unknown,no
